OrderID,CustomerID,Region,Category,Sales,Quantity,Profit,OrderDate
8112,2914,South,Furniture,4297.95,3,1154.47,26-01-2024
8113,3253,North,Furniture,1176.82,6,706.41,05-05-2025
8114,1846,West,Electronics,4127.32,3,1002.32,31-01-2025
8115,1042,West,Office Supplies,2247.72,6,1295.29,25-01-2024
8116,1864,South,Electronics,3198.95,7,1278.59,17-07-2024
8117,2268,East,Furniture,470.94,5,104.08,05-01-2025
8118,4358,North,Office Supplies,2959.54,3,526.12,31-03-2024
8119,2378,North,Electronics,1520.98,8,-11.02,02-02-2025
8120,1784,West,Electronics,566.53,5,811.67,04-04-2025
8121,1475,East,Office Supplies,4550.34,1,1423.04,10-07-2025
8122,1082,North,Electronics,3057.78,9,109.14,12-08-2024
8123,2133,South,Furniture,1284.37,3,486.17,29-03-2024
8124,3237,East,Furniture,2156.28,2,1421.85,22-10-2024
8125,1799,East,Office Supplies,1848.81,3,1075.2,23-06-2024
8126,1935,West,Electronics,3532.84,7,-79.01,07-12-2024
8127,4980,West,Electronics,3076.42,8,528.31,26-07-2025
8128,3298,North,Furniture,196.93,2,1479.41,26-09-2024
8129,4795,West,Office Supplies,1069.35,7,570.51,12-12-2025
8130,3338,East,Office Supplies,2442.83,5,869.98,09-12-2024
8131,2668,North,Office Supplies,2282.88,9,991.66,10-08-2025
8132,4272,North,Furniture,2631.71,7,928.68,23-06-2024
8133,4868,East,Furniture,3602.57,1,681.82,14-04-2025
8134,1325,North,Office Supplies,3441.84,1,25.75,23-01-2024
8135,2534,South,Office Supplies,1926.79,6,1004.31,21-06-2025
8136,4480,South,Electronics,4400.15,9,1386.66,17-08-2024
8137,4678,North,Electronics,408.37,1,1400.88,06-12-2025
8138,4861,West,Office Supplies,2964.1,3,808.76,09-05-2024
8139,2985,South,Furniture,4753.46,5,636.74,29-05-2024
8140,2964,North,Furniture,2790.5,4,367.73,18-09-2025
8141,1836,South,Electronics,2330.02,1,-23.93,14-06-2024
8142,1507,West,Office Supplies,756.2,4,1301.3,05-09-2024
8143,3778,East,Furniture,4069.93,4,32.99,12-11-2025
8144,4672,North,Furniture,1931.59,4,289.51,29-10-2025
8145,3119,North,Furniture,3536.1,3,1058.68,28-07-2025
8146,2270,North,Furniture,1067.98,7,998.1,29-09-2024
8147,1640,North,Electronics,305.13,1,957.72,30-08-2024
8148,4795,North,Furniture,1596.79,2,1060.9,02-01-2025
8149,3987,North,Furniture,1478.93,1,721.36,29-11-2025
8150,2878,West,Office Supplies,4380.03,4,63.42,18-09-2025
8151,1607,East,Office Supplies,4336.9,5,1497.21,14-09-2024
8152,4658,West,Electronics,2716.08,5,1316.64,30-11-2024
8153,2958,West,Electronics,193.09,2,532.96,25-07-2024
8154,1565,East,Electronics,1218.79,3,701.55,17-04-2024
8155,2367,West,Electronics,3231.16,4,469.04,12-09-2024
8156,4996,South,Furniture,596.9,6,884.56,12-09-2025
8157,3101,West,Office Supplies,3533.05,6,1042.94,03-09-2024
8158,2753,North,Furniture,158.62,2,193.66,13-08-2024
8159,3575,South,Furniture,3444.43,2,535.75,26-06-2024
8160,3658,South,Furniture,4238.24,9,888.4,22-05-2024
8161,4603,East,Office Supplies,2399.17,2,1479.63,25-05-2024
8162,2581,West,Electronics,4162.5,2,352.29,17-03-2024
8163,2986,West,Electronics,3929.49,3,1066.5,07-02-2024
8164,3240,South,Office Supplies,3389.95,9,389.34,26-01-2025
8165,4966,West,Office Supplies,2281.23,6,-43.02,14-08-2025
8166,3105,West,Electronics,1432.33,6,1109.25,21-10-2025
8167,4508,East,Furniture,4318.23,5,903.82,19-03-2025
8168,4182,South,Electronics,3278.09,7,674.38,30-04-2024
8169,1128,North,Office Supplies,4010.28,4,947.56,02-12-2024
8170,2872,South,Electronics,2804.64,3,1294.81,27-10-2025
8171,1705,East,Electronics,942.15,7,1086.07,14-11-2025
8172,4996,East,Electronics,4899.25,1,1258.29,14-05-2024
8173,1851,East,Office Supplies,995.42,6,293.03,23-08-2024
8174,4397,West,Office Supplies,4565.08,2,1160.82,04-02-2024
8175,1007,South,Electronics,1119.88,2,412.02,12-01-2024
8176,3076,West,Electronics,1931.37,8,-164.89,11-01-2025
8177,2135,West,Furniture,2256.41,3,-126.59,03-01-2025
8178,3994,South,Furniture,4614.74,9,1041.6,10-02-2024
8179,4744,East,Electronics,4452.17,4,262.25,23-02-2024
8180,3178,North,Office Supplies,4133.78,6,322.89,08-05-2024
8181,3235,North,Furniture,1945.71,1,858.38,07-10-2024
8182,2698,South,Electronics,122.02,3,1060.57,01-12-2024
8183,3756,South,Furniture,3439.76,4,750.1,05-09-2024
8184,2498,East,Furniture,2113.67,5,1000.83,09-08-2025
8185,4435,South,Furniture,3809.59,1,1399.79,22-12-2024
8186,4275,South,Office Supplies,3994.78,4,1252.07,01-05-2025
8187,3259,East,Electronics,2254.64,5,209.37,21-01-2025
8188,2644,East,Office Supplies,3765.7,4,1341.55,15-11-2025
8189,1275,West,Office Supplies,4215.69,7,305.35,10-01-2025
8190,4144,South,Furniture,4649.53,8,923,14-02-2024
8191,2702,North,Electronics,2954.03,8,1287.02,10-03-2025
8192,2795,South,Furniture,3914.55,3,859.86,12-11-2025
8193,1242,North,Office Supplies,2523.37,5,1170.53,15-06-2025
8194,4858,North,Office Supplies,304.15,8,1376.49,25-07-2024
8195,4173,North,Electronics,860.58,7,1443.79,25-04-2024
8196,4034,West,Office Supplies,728.3,9,498.08,09-11-2025
8197,3732,East,Office Supplies,941.65,7,1487.71,11-10-2024
8198,1170,East,Electronics,150.04,2,261.86,05-04-2024
8199,1652,West,Furniture,4307.66,4,585.72,07-06-2025
8200,2932,East,Electronics,2844.73,8,1093.2,18-07-2025
8201,3235,West,Office Supplies,1977.44,9,1449.26,01-09-2025
8202,4512,South,Electronics,2107.92,7,-110,24-05-2025
8203,2109,West,Furniture,2370.42,5,1407.59,20-09-2024
8204,2499,East,Office Supplies,462.03,1,1497.75,01-03-2024
8205,3099,East,Furniture,1445.86,9,1346.29,08-05-2024
8206,3158,South,Furniture,4272.97,6,-15.75,29-03-2024
8207,2972,West,Electronics,3744.01,2,1229.19,18-03-2024
8208,3924,South,Furniture,2860.69,2,887.6,10-03-2024
8209,4925,North,Electronics,2455.45,1,-183.8,15-11-2025
8210,2066,West,Electronics,1368.97,4,1473.44,27-01-2025
8211,3258,South,Furniture,2409.15,2,55.89,15-09-2025
8212,3035,South,Electronics,3029.49,9,474.6,19-01-2025
8213,4271,East,Electronics,3591.93,2,-148.54,01-04-2025
8214,4881,West,Furniture,916.54,9,326.18,31-05-2024
8215,1857,North,Office Supplies,4084.24,1,766.15,25-07-2025
8216,4823,North,Electronics,1794.48,7,1382.45,18-08-2024
8217,3674,West,Electronics,2565.96,6,1483.62,10-04-2025
8218,2049,West,Furniture,3078.73,6,519.71,07-03-2025
8219,4990,South,Electronics,2491.67,2,527.91,30-09-2024
8220,1298,East,Furniture,2902.59,1,72.58,14-04-2024
8221,4148,East,Office Supplies,646.46,8,647.21,13-12-2024
8222,1923,East,Office Supplies,2217.56,8,1398.14,03-11-2024
8223,1136,West,Furniture,1474.29,2,81.17,14-09-2024
8224,2043,East,Office Supplies,521.53,4,253,22-12-2024
8225,3487,South,Furniture,1039.08,4,1315.24,20-08-2024
8226,1210,West,Electronics,3051.98,2,864.93,12-06-2024
8227,3799,West,Office Supplies,1063.76,9,361.86,30-10-2024
8228,2574,East,Electronics,987.21,4,1181.67,10-12-2025
8229,3482,North,Electronics,2808.87,4,-14.76,28-08-2025
8230,1779,North,Furniture,4533.04,4,1259.2,18-09-2025
8231,2230,South,Office Supplies,3964.59,5,680.6,12-03-2024
8232,3486,East,Office Supplies,4534.94,8,1086.79,02-06-2024
8233,2802,East,Electronics,2956.6,4,681.27,13-10-2024
8234,3713,West,Electronics,2108.65,3,218.66,10-09-2024
8235,2065,West,Furniture,3675.24,1,889.44,22-11-2025
8236,1410,East,Office Supplies,1380.68,2,63.14,19-03-2025
8237,4594,West,Furniture,482.46,4,190.78,08-01-2024
8238,3853,East,Furniture,1788.61,9,733.85,07-07-2024
8239,3657,South,Furniture,1566.26,1,462.97,04-02-2024
8240,1426,West,Office Supplies,3410.14,6,1066.84,17-05-2024
8241,4346,East,Furniture,2801.68,6,792.07,10-11-2025
8242,2471,West,Office Supplies,777.49,3,448.27,17-04-2024
8243,3949,South,Furniture,4551.67,9,355.44,03-11-2024
8244,1941,West,Electronics,3007.36,3,1352.51,19-05-2024
8245,2907,East,Furniture,2342.65,1,-131.86,26-12-2024
8246,1741,West,Furniture,4692.26,2,974.75,03-06-2024
8247,2392,West,Office Supplies,576.78,4,466.23,20-10-2025
8248,2243,East,Electronics,3969.01,4,441.51,08-11-2024
8249,2600,North,Electronics,1886.86,2,908.19,05-08-2024
8250,4938,West,Office Supplies,3507.41,6,1245.79,19-07-2025
8251,2255,West,Office Supplies,4660.55,6,1031.5,10-06-2025
8252,1327,South,Electronics,2636.79,3,939.19,10-08-2024
8253,2466,North,Office Supplies,210.93,1,643.54,31-12-2024
8254,3099,South,Electronics,241.36,9,597.6,01-12-2025
8255,4957,East,Furniture,1719.75,4,583.22,05-02-2025
8256,2966,East,Furniture,3930.13,9,47.26,12-12-2024
8257,1375,South,Electronics,1512.48,5,751.16,18-01-2025
8258,1262,West,Electronics,1738.9,7,336.29,22-10-2025
8259,1266,North,Furniture,3943.86,3,850.99,16-04-2024
8260,3406,South,Furniture,669.33,3,708.37,07-12-2024
8261,4388,South,Electronics,4249.38,8,1397.87,08-12-2024
8262,4395,East,Office Supplies,1402.38,1,539.38,19-11-2024
8263,2944,West,Office Supplies,350.99,8,929.48,29-07-2025
8264,4979,North,Electronics,674.98,8,807.76,07-11-2025
8265,4737,South,Office Supplies,4767.52,3,963.47,17-05-2025
8266,2893,North,Furniture,2311.49,1,253.86,19-07-2025
8267,2901,North,Furniture,1356.55,9,237.32,10-11-2024
8268,3699,South,Office Supplies,2654.23,4,751.45,01-10-2025
8269,4634,North,Electronics,3443.5,7,1243.4,05-07-2024
8270,2652,East,Furniture,1662.11,9,1024.01,25-12-2025
8271,2444,West,Furniture,3653.83,3,631.19,02-03-2025
8272,1045,West,Furniture,1336.04,5,233.66,22-11-2025
8273,4892,West,Office Supplies,650.45,3,1090.89,20-10-2025
8274,1599,East,Electronics,2793.57,5,1374.62,02-07-2024
8275,1719,East,Office Supplies,840.48,2,162.13,18-04-2025
8276,2912,East,Electronics,4708.38,4,1158.46,06-11-2025
8277,2292,West,Electronics,102.2,2,93.16,28-06-2024
8278,1600,North,Office Supplies,3802.91,3,1331.33,26-10-2024
8279,1380,East,Furniture,1469.42,5,891.48,06-04-2024
8280,1117,South,Electronics,4245.83,9,107.72,10-11-2025
8281,4637,East,Office Supplies,394.74,3,-138.36,01-12-2024
8282,3163,South,Furniture,4769.7,6,980.85,29-06-2024
8283,4701,West,Electronics,596.83,4,830.37,16-03-2025
8284,1259,South,Electronics,3960.63,4,839.24,06-02-2025
8285,2098,East,Furniture,2634.98,5,619.85,06-04-2025
8286,2503,East,Electronics,2208.93,7,844.55,23-08-2024
8287,3352,North,Office Supplies,1472.76,4,1284.48,28-08-2025
8288,3054,West,Electronics,4222.71,8,1418.4,10-08-2024
8289,1365,South,Electronics,1078.78,9,385.66,14-09-2025
8290,2657,West,Furniture,3634.08,9,629.38,19-09-2024
8291,3570,East,Office Supplies,2284.38,9,264.15,02-03-2024
8292,4419,North,Furniture,4992.63,2,499.7,16-08-2024
8293,2461,East,Office Supplies,3095.86,3,1153.01,26-08-2024
8294,3024,East,Furniture,610.53,5,522.48,26-12-2025
8295,4286,East,Electronics,2155.65,1,465.79,11-08-2025
8296,3476,South,Office Supplies,424.87,4,1245.19,11-07-2025
8297,1790,East,Office Supplies,1499.71,5,-197.84,03-07-2025
8298,4569,West,Electronics,1782.25,9,1248.72,29-08-2025
8299,4611,West,Furniture,4280.57,8,108.39,19-01-2025
8300,1746,North,Office Supplies,4206.14,1,266.67,28-12-2024
8301,3414,West,Electronics,156.63,3,414.74,20-05-2024
8302,1312,East,Electronics,2708.17,3,1297.11,25-07-2025
8303,1537,East,Office Supplies,1195.36,6,1344.76,27-03-2025
8304,1920,West,Office Supplies,1668.46,4,924,24-02-2024
8305,2077,North,Office Supplies,206.09,4,547.05,16-04-2024
8306,4612,North,Electronics,3773.75,1,677.42,13-10-2024
8307,2490,West,Furniture,4757.89,4,786.68,18-12-2024
8308,3912,South,Furniture,1174.41,1,1421.78,31-07-2024
8309,4235,South,Office Supplies,1774.69,5,1447.58,20-08-2025
8310,3829,South,Electronics,1111.53,3,1240.47,24-11-2025
8311,3381,South,Electronics,4657.24,5,792.34,29-06-2024
8312,4618,West,Office Supplies,145.84,3,464.25,13-06-2024
8313,1797,North,Electronics,2960.93,5,191.48,05-04-2024
8314,1347,East,Electronics,4366.74,4,708.57,16-03-2025
8315,1272,East,Electronics,1012.91,9,387.57,03-01-2024
8316,4010,West,Office Supplies,2990.98,6,-76.33,03-05-2025
8317,1719,East,Office Supplies,348.18,2,609.58,23-07-2024
8318,2773,South,Office Supplies,4091.47,1,770.85,29-01-2025
8319,4485,North,Furniture,1444.7,1,839.24,24-10-2024
8320,3547,West,Furniture,4944.89,1,-74.52,25-11-2025
8321,4164,North,Office Supplies,4617.85,9,621.29,14-06-2024
8322,1684,West,Electronics,3689.33,5,915.05,25-10-2025
8323,3126,West,Electronics,2534.53,4,1433.81,07-12-2024
8324,1621,West,Office Supplies,3856.29,5,-157.42,05-02-2025
8325,3039,West,Electronics,739.98,9,949.68,19-05-2024
8326,4288,North,Electronics,1619.98,3,-94.03,31-08-2024
8327,1946,East,Furniture,231.79,3,70.03,29-10-2024
8328,3405,West,Electronics,3260.62,2,94.62,29-07-2024
8329,3665,South,Electronics,4047.13,8,359.08,04-12-2024
8330,1506,West,Office Supplies,4736.8,7,1213.21,20-09-2025
8331,2582,North,Furniture,3463.89,2,1255.6,10-01-2024
8332,4252,West,Furniture,3687.25,4,437.42,14-05-2025
8333,3623,South,Electronics,4487.73,7,533.21,11-03-2024
8334,4317,North,Office Supplies,4688.25,1,168.95,28-04-2024
8335,1243,West,Furniture,2507.36,1,535.27,22-09-2025
8336,1505,South,Furniture,637.96,8,267.22,12-03-2025
8337,1421,North,Electronics,2385.44,6,97.3,06-05-2024
8338,4391,West,Furniture,2824.76,2,69.4,16-09-2024
8339,4158,South,Office Supplies,3194.57,1,1118.6,15-08-2024
8340,3264,North,Office Supplies,4947.49,3,-1.19,20-03-2025
8341,4561,West,Furniture,4596.06,4,847.26,20-08-2025
8342,4590,North,Office Supplies,2042.18,5,84.72,02-08-2024
8343,4349,South,Office Supplies,655.92,3,1224.33,23-01-2025
8344,2872,West,Electronics,1152.48,5,266.59,27-08-2024
8345,4793,West,Furniture,951.62,7,-123.68,14-01-2025
8346,4056,West,Furniture,1844.46,9,568.52,27-11-2024
8347,2192,South,Electronics,4394.8,5,1499.66,22-07-2025
8348,1329,East,Electronics,2246.05,4,1182.33,20-02-2025
8349,1649,West,Electronics,2879.66,9,769.45,13-06-2024
8350,2464,South,Electronics,977.92,8,122.05,14-07-2024
8351,1390,North,Office Supplies,2514.96,5,-0.24,26-08-2024
8352,2519,North,Office Supplies,4380.78,9,1225.54,05-10-2024
8353,1380,South,Electronics,3889.97,9,1139.1,10-03-2024
8354,4377,East,Furniture,497.83,1,585.72,19-01-2024
8355,1741,South,Furniture,4324.15,6,516.4,25-08-2024
8356,3010,North,Furniture,1441.76,5,1072.74,07-01-2025
8357,1819,North,Electronics,3362.01,6,711.26,27-08-2024
8358,1672,West,Office Supplies,817.28,3,487.09,07-12-2024
8359,3560,East,Office Supplies,3405.76,3,227.93,19-02-2025
8360,2771,South,Office Supplies,274.94,5,8.36,30-11-2024
8361,3996,North,Office Supplies,3043.16,7,811.15,10-11-2024
8362,2211,North,Furniture,3265.11,4,1204.28,10-03-2024
8363,1929,North,Furniture,1298.03,6,1068.51,16-07-2024
8364,2539,South,Office Supplies,4691.18,5,983.74,18-09-2024
8365,1912,South,Electronics,325.26,2,1379.05,12-07-2024
8366,1643,East,Office Supplies,4469.38,1,470.68,17-04-2025
8367,1426,West,Office Supplies,1971.3,6,33.27,11-05-2024
8368,1501,West,Electronics,3598.18,5,-26.69,09-01-2025
8369,1729,West,Office Supplies,3292.59,9,1423.52,10-03-2024
8370,2283,North,Furniture,924.41,7,801.24,27-11-2025
8371,4584,West,Electronics,1663.1,1,1178.35,20-03-2025
8372,3118,North,Electronics,2695.4,6,710.45,05-01-2025
8373,3525,East,Office Supplies,4247.9,7,477.44,15-03-2025
8374,4249,North,Furniture,4778.81,3,140.46,17-08-2024
8375,1456,East,Furniture,200.87,9,1255.89,21-05-2024
8376,3236,East,Furniture,1827.54,2,-92.02,14-09-2025
8377,1290,West,Office Supplies,3373.91,1,1330.4,23-03-2024
8378,4591,West,Office Supplies,2685.87,9,148.52,02-06-2025
8379,4836,North,Furniture,4720.81,7,-183.8,13-03-2025
8380,1919,South,Office Supplies,183.15,1,-23.37,10-04-2025
8381,3339,West,Furniture,2244.92,4,1301.96,26-07-2025
8382,2969,West,Office Supplies,3377.14,3,-74.7,23-11-2024
8383,1755,South,Electronics,1166.16,7,403.91,31-07-2024
8384,2658,South,Electronics,3656.77,5,225.54,01-07-2024
8385,2834,West,Office Supplies,498.02,9,-137.35,20-12-2024
8386,2306,South,Office Supplies,2310.09,3,703.49,18-07-2025
8387,2567,North,Furniture,3413.55,6,1497.17,07-08-2024
8388,2869,East,Electronics,1407.11,2,1250.11,17-08-2025
8389,1376,East,Furniture,461.85,3,87.12,14-11-2025
8390,4729,West,Office Supplies,4789.41,4,1303.34,28-01-2024
8391,2179,West,Furniture,4577.73,6,568.05,25-06-2024
8392,1507,North,Furniture,4639.21,1,264.53,13-01-2025
8393,2436,South,Office Supplies,4894.66,6,888.52,26-03-2025
8394,3575,West,Electronics,1005.02,4,168.38,01-05-2025
8395,4426,East,Furniture,873.1,8,1295.41,28-10-2025
8396,1558,North,Office Supplies,267.65,9,861.11,05-09-2024
8397,4834,North,Furniture,4469.93,8,31.24,25-07-2024
8398,4258,South,Office Supplies,3788.54,8,770.1,31-08-2024
8399,4102,West,Office Supplies,3202.99,2,667.63,09-11-2025
8400,3307,West,Office Supplies,4645.61,2,601.47,01-08-2024
8401,1420,North,Electronics,2917.88,6,420.46,24-03-2024
8402,2552,East,Electronics,735.68,5,606.15,27-01-2024
8403,4622,West,Office Supplies,966.64,6,796.22,04-02-2024
8404,1303,East,Electronics,747.7,9,1047.07,16-05-2025
8405,1941,North,Furniture,1607.52,7,1360.39,09-03-2024
8406,4110,West,Electronics,1959.53,5,-124.55,12-07-2024
8407,4560,East,Electronics,4004.51,7,767.88,23-10-2024
8408,4715,North,Furniture,1037.14,8,1078.36,15-07-2025
8409,3589,East,Furniture,3654.29,1,-3.56,10-07-2025
8410,4741,West,Furniture,2507.02,7,1349.55,02-10-2024
8411,2301,South,Office Supplies,4998.33,4,216.48,23-09-2025
8412,4274,East,Furniture,3905.25,5,1216.66,18-10-2024
8413,2089,South,Furniture,4847.87,2,925.41,12-12-2025
8414,3155,West,Furniture,1777.52,5,751.23,25-08-2025
8415,3315,South,Office Supplies,702.95,9,1277.71,21-11-2024
8416,3269,North,Electronics,2578.89,1,1447.7,31-05-2024
8417,2827,South,Office Supplies,708.77,3,1495.12,06-11-2025
8418,2553,East,Electronics,2513.01,4,961.58,12-05-2024
8419,4161,East,Furniture,1422.71,9,376.52,30-07-2024
8420,1692,South,Office Supplies,2506.13,2,1286.99,29-06-2024
8421,1254,North,Office Supplies,4753.22,7,912.39,26-12-2024
8422,2478,West,Electronics,1516.27,9,349.66,27-02-2025
8423,3300,South,Office Supplies,4967.83,4,1385.02,01-09-2025
8424,1256,East,Office Supplies,1223.71,5,1071.01,03-05-2024
8425,3430,East,Electronics,1119.73,4,569.81,26-06-2024
8426,1441,South,Office Supplies,2769.46,7,572.63,25-11-2024
8427,2881,South,Office Supplies,4226.02,8,1493.08,13-08-2024
8428,3646,South,Furniture,3772.57,8,435.31,11-06-2024
8429,2113,West,Furniture,3645.33,3,-40.06,07-05-2025
8430,4820,East,Furniture,1484.9,2,715.55,15-04-2025
8431,3437,East,Furniture,210.33,6,1304.25,22-12-2024
8432,1581,East,Furniture,892.57,1,793.68,06-12-2024
8433,4115,West,Office Supplies,1812.42,9,1148.25,03-06-2024
8434,2735,North,Office Supplies,4861.25,7,-106.73,11-07-2024
8435,4735,East,Furniture,4606.91,8,944.77,07-08-2025
8436,3645,East,Electronics,1083.16,7,-65.37,15-09-2024
8437,1018,North,Furniture,3655.55,5,745.81,17-08-2024
8438,2124,West,Office Supplies,2937.18,5,646.2,09-04-2024
8439,4985,North,Electronics,344.23,7,1407.53,13-08-2024
8440,3654,North,Furniture,1921.36,7,25.19,30-01-2024
8441,4837,North,Electronics,2481.76,2,-183.86,09-08-2024
8442,2380,North,Furniture,3371.11,2,33.5,16-01-2024
8443,2565,West,Office Supplies,1545.04,7,90.2,18-12-2025
8444,4832,West,Furniture,4675.71,5,226.55,02-04-2025
8445,3080,North,Electronics,2314.21,2,1185.65,03-08-2024
8446,2993,South,Office Supplies,1317.8,1,440.7,03-09-2025
8447,4300,South,Furniture,1650.5,9,1229.29,19-06-2025
8448,2547,South,Furniture,3784.24,8,262.29,08-03-2025
8449,4701,South,Furniture,3237.4,2,1262.92,04-09-2025
8450,1861,East,Furniture,3736.67,2,-186.25,11-07-2025
8451,1154,West,Office Supplies,1532.47,3,1388.71,27-08-2024
8452,4494,West,Office Supplies,1701.56,4,1068.28,11-04-2024
8453,1904,North,Furniture,2043.92,9,501.64,26-10-2025
8454,2269,East,Office Supplies,1024.11,6,781.47,12-02-2024
8455,1404,North,Electronics,3486.12,3,1386.13,20-07-2025
8456,1843,North,Office Supplies,1713.81,8,790.35,21-02-2025
8457,2782,West,Electronics,1698.56,6,188.57,16-11-2024
8458,2564,East,Electronics,1419.89,8,773.89,29-10-2025
8459,2184,South,Office Supplies,2318.86,2,1281.46,16-02-2025
8460,1746,West,Furniture,3882.68,8,1478.66,03-02-2024
8461,2725,East,Office Supplies,4194.48,5,792.94,20-03-2025
8462,4188,East,Electronics,4042.09,4,64.6,28-06-2024
8463,1270,West,Electronics,3143.85,3,1111.98,27-10-2025
8464,1769,West,Office Supplies,1474.09,9,1494.75,17-12-2025
8465,2715,North,Electronics,3700.79,7,605.18,24-09-2024
8466,2510,North,Office Supplies,292.87,7,452.35,17-06-2025
8467,4956,North,Office Supplies,4010.95,6,739.25,07-11-2024
8468,1171,South,Furniture,3923.12,9,80.1,06-01-2024
8469,1273,West,Electronics,3383.01,3,1451.18,01-07-2025
8470,3306,East,Office Supplies,579.83,1,1225.17,29-09-2025
8471,2158,West,Electronics,4986.97,7,-7.92,02-04-2025
8472,2706,East,Office Supplies,3806.41,9,1406.64,29-11-2025
8473,4793,South,Office Supplies,3700.55,6,1402.79,24-07-2025
8474,2771,West,Furniture,413.64,2,337.8,24-04-2025
8475,1421,East,Office Supplies,2053.66,8,852.54,08-03-2024
8476,2444,East,Furniture,522.25,9,-11.72,29-04-2024
8477,2209,North,Electronics,1869.08,8,-56.87,28-11-2024
8478,3411,South,Furniture,2895.38,9,653.05,11-12-2024
8479,4678,West,Furniture,4406.47,1,-115.55,01-09-2024
8480,3425,North,Electronics,1486.39,3,1287.32,02-08-2025
8481,4594,South,Furniture,3154.73,3,1377.76,27-10-2025
8482,1579,North,Furniture,906.79,9,-85.58,23-10-2024
8483,1890,West,Office Supplies,1834.42,3,-119.62,15-12-2025
8484,1721,East,Furniture,4741.46,1,176.41,06-10-2025
8485,4267,West,Office Supplies,3763.44,3,1380.93,19-09-2025
8486,1880,South,Furniture,2774.45,2,1107.32,27-08-2025
8487,2121,West,Electronics,1333.31,9,950.05,05-09-2025
8488,3652,South,Electronics,1960.56,1,1119.79,25-12-2024
8489,3007,North,Furniture,867.8,2,139.11,13-12-2024
8490,3069,South,Office Supplies,1831.99,1,236.2,12-03-2025
8491,2473,East,Furniture,838.1,9,339.97,16-04-2025
8492,4243,East,Office Supplies,3997,7,828.61,01-10-2024
8493,1382,East,Furniture,495.72,1,833.97,21-09-2025
8494,3181,North,Electronics,1028.09,6,154.63,05-03-2024
8495,2449,South,Electronics,3486.72,5,542.44,09-03-2024
8496,4096,North,Office Supplies,4522.33,5,973.03,27-12-2025
8497,3550,West,Furniture,4826.5,4,326.35,04-11-2024
8498,4256,West,Office Supplies,4196.51,3,-71.69,26-05-2024
8499,4156,West,Electronics,1136.21,8,135.56,31-07-2025
8500,2590,West,Office Supplies,1499.99,7,80.05,22-05-2025
8501,2786,East,Furniture,4366.69,5,874.3,24-06-2024
8502,1143,South,Office Supplies,4457.73,9,-83.47,31-07-2025
8503,2886,East,Furniture,3239.2,7,1304.07,19-07-2024
8504,4981,South,Furniture,1636.84,2,-56.54,18-01-2024
8505,2702,South,Electronics,1197.88,7,816.45,01-12-2024
8506,2435,North,Furniture,4276.19,7,1380.21,06-05-2024
8507,1223,West,Furniture,1105.75,4,-93.88,13-12-2025
8508,1219,South,Furniture,3342.84,8,451.28,06-05-2025
8509,1178,West,Office Supplies,4842.97,4,357.51,20-02-2024
8510,2654,West,Electronics,3555.93,7,385.15,30-09-2025
8511,1432,West,Office Supplies,1362.58,4,820.53,30-05-2024
8512,1264,East,Office Supplies,1484.28,8,245.58,09-06-2024
8513,1953,West,Electronics,555.18,3,-153.55,06-07-2024
8514,1428,South,Office Supplies,3462.56,2,1435.87,17-08-2024
8515,4733,East,Office Supplies,2640.33,6,1072.92,01-09-2025
8516,3463,West,Furniture,1111.71,7,29.72,29-06-2024
8517,4524,North,Office Supplies,1215.57,7,573.77,17-12-2025
8518,3774,West,Electronics,144.22,6,-93.37,14-04-2025
8519,3244,West,Office Supplies,4894.26,8,-152.64,02-03-2025
8520,2577,East,Furniture,4157.29,6,-119.23,22-03-2024
8521,4124,South,Office Supplies,2031.43,6,1084.82,07-02-2025
8522,1479,West,Electronics,4735.84,3,556.37,22-04-2025
8523,4514,East,Furniture,3417.89,2,1235.47,02-02-2024
8524,2353,East,Office Supplies,3782.17,7,318.87,15-08-2025
8525,4322,South,Electronics,3431.78,6,1118.05,04-04-2025
8526,4878,East,Electronics,3808.56,1,-67.51,28-05-2025
8527,1889,South,Office Supplies,937.6,2,879.68,21-02-2025
8528,4854,North,Office Supplies,2855.75,2,413.02,27-11-2024
8529,1924,West,Furniture,4261.94,1,270.43,24-08-2025
8530,3170,East,Office Supplies,195.76,3,1185.69,29-09-2025
8531,2902,North,Furniture,704.87,5,-111.73,19-02-2025
8532,2410,East,Office Supplies,1303.64,4,1414.2,16-06-2025
8533,2362,East,Electronics,1544.16,2,1135.43,05-01-2024
8534,1777,North,Electronics,995.25,8,404.54,10-10-2024
8535,3395,East,Electronics,3159.22,9,1485.27,30-10-2024
8536,1028,East,Electronics,1540.69,8,144.23,15-07-2024
8537,4022,North,Furniture,874.69,7,484.1,10-09-2024
8538,1034,East,Electronics,4538.55,2,1304.3,17-08-2025
8539,4589,South,Furniture,3505.67,6,1494.57,16-06-2024
8540,2419,East,Furniture,1305.69,4,206.49,06-01-2024
8541,3670,West,Furniture,1868.67,5,1063.29,21-05-2024
8542,4365,East,Office Supplies,3729.85,9,319.74,09-01-2025
8543,1588,West,Furniture,3975.46,9,1103,04-05-2024
8544,4420,West,Office Supplies,964.54,4,12.98,18-11-2024
8545,4218,East,Furniture,4689.22,8,371.49,29-01-2025
8546,4138,North,Office Supplies,3947.83,5,-72.5,15-06-2024
8547,1903,South,Office Supplies,4298.39,9,636.22,11-11-2025
8548,3567,South,Electronics,804.91,2,992.55,24-01-2024
